"Transaction Start Date","Agent","Chat Duration","Teams","Session Name","Chat Closed By","Interactive Chat","Browser","Operating System","Geo","Response Time of Agent","Response time of Visitor","Transaction End Date","Customer Rating","Customer Comment","Transferred Chat","Customer Wait Time","Text"
"6/8/2018 21:27","Dan","0:37:03","Mobile Service Team","Session:2057187614:21124","Customer","1","Chrome","Windows","Australia","0:00:40","0:00:51","6/8/2018 22:04"," "," ","1","0:00:02","Does the Northeast regional train from Boston Back Bay station to New York Penn Station make stops in between?"
"6/8/2018 21:27","Reese","0:01:53","Mobile Technical Team","Session:2057187615:21015","System","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:07:37","I'm trying to book a roundtrip from EL MI to Chicago."
"6/8/2018 21:27","Lilly","0:40:29","Fixed Technical Team","Session:2057187615:20999","Customer","1","mobile_safari~11","iOS-11.2","Australia","0:00:52","0:01:13","6/8/2018 22:26","9","Yes Resolved","","0:09:04","I live in Hastings Nebraska & need to go to Denver Colorado on the 8th of January "
"6/8/2018 21:27","Braxton","0:07:24","Mobile Service Team","Session:2057187648:20959","Customer","1","Chrome","Windows","Australia","0:00:22","0:00:29","6/8/2018 21:37"," "," ","","0:02:44","i need to cancel reservations "
"6/8/2018 21:27","John","0:05:47","Mobile Service Team","Session:2057187614:21111","System","1","Other","11.3","null","0:00:47","0:01:20","6/8/2018 21:32"," "," ","","0:01:06","does the 500 cname-- cascade have a transfer in Seattle if we are traveling to Bellingham, wa?"
"6/8/2018 21:26","Sienna","0:01:31","Sales Team","Session:2057187647:21001","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 21:31"," "," ","","0:00:01",""
"6/8/2018 21:26","Kinger","0:03:06","Mobile Service Team","Session:2057187647:20975","Representative","","Other","11.3","null","0:00:00","0:00:00","6/8/2018 21:30"," "," ","","0:02:42","I"
"6/8/2018 21:26","Scarlett","0:45:30","Sales Team","Session:2057187615:21091","Customer","1","Other","11.4.1","null","0:00:46","0:01:13","6/8/2018 22:12","10"," ","","0:00:00","why am i having such a proglem in getting the price of tickets and train schedules?"
"6/8/2018 21:26","Dale","0:39:07","Sales Team","Session:2057187647:20998","Customer","1","Other","MacOS","Australia","0:00:34","0:00:38","6/8/2018 22:06","0","No question","","0:00:01","The web site will often not let me put a departure date in "
"6/8/2018 21:26","Wilma","0:01:09","Fixed Technical Team","Session:2057187647:20898","System","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:09:42","I'd like to sign up for cname- Guest Reward Points. "
"6/8/2018 21:26","Dan","0:01:48","Mobile Service Team","Session:2057187614:21093","Customer","","s~11.0.2","Mac OS-10.13.2","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:02:49","How many points will a round trip from Philadelphia 30th station to Penn station in NYC"
"6/8/2018 21:26","Braxton","0:02:49","Mobile Service Team","Session:2057187648:20950","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:03:19","is it possible to transfer one adult ticket to that day"
"6/8/2018 21:26","Dannel","0:02:08","Fixed Service Team","Session:2057187640:1683","System","","Firefox 56.0","Windows-10","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:02:51","how do I see my return train and book it?"
"6/8/2018 21:26","Stuart","0:29:22","Fixed Technical Team","Session:2057187615:21058","Customer","1","Other","11.4.1","null","0:00:53","0:00:45","6/8/2018 22:18"," "," ","1","0:03:17","How to apply an cname- E voucher to purchase of new reservation"
"6/8/2018 21:26","Genie","0:35:38","Mobile Service Team","Session:2057187647:20960","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:38","0:01:43","6/8/2018 22:10"," "," ","1","0:03:41","I purchased tickets online and did not receive an email to confirm transaction..."
"6/8/2018 21:26","Blanche","0:03:05","Mobile Service Team","Session:2057187648:20953","Representative","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:02:41","I am looking for a train that will go from Pueblo Co to Garden city, ks "
"6/8/2018 21:26","Jessy","0:01:27","Sales Team","Session:2057187614:21115","Customer","1","c~67.0.3396.87","Android-7","Australia","0:00:53","0:00:28","6/8/2018 21:27"," "," ","","0:00:01","do you have a phone number, "
"6/8/2018 21:26","Jason","0:15:05","Sales Team","Session:2057187615:21086","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:57","0:01:39","6/8/2018 21:49","9","No question","","0:00:01","what number can i order tickets on the phone"
"6/8/2018 21:26","Aundrea","0:03:06","Fixed Service Team","Session:2057187615:21050","Representative","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:03:38","I can't get my password to log in. "
"6/8/2018 21:26","Misty","0:03:05","Mobile Service Team","Session:2057187647:20968","Representative","","Chrome 68.0.3440.75","Windows-10","Australia","0:00:00","0:00:00","6/8/2018 21:30"," "," ","","0:02:34","Can i board a 10:30 am train if my ticket is for a 2:30 train? "
"6/8/2018 21:26","Dean","0:51:24","Fixed Service Team","Session:2057187647:20993","Customer","1","Safari","MacOS","Australia","0:00:46","0:00:43","6/8/2018 22:17"," "," ","1","0:00:02","who long does it take for money to be refunded from a canceled ticket "
"6/8/2018 21:26","Kim","0:07:20","Mobile Service Team","Session:2057187614:21109","Customer","1","Other","11.4","null","0:00:26","0:00:31","6/8/2018 21:33"," "," ","","0:00:24"," What time should I be at the station before?"
"6/8/2018 21:26","Liam","0:13:49","Sales Team","Session:2057187617:1700","Customer","1","Chrome","Windows","United Arab Emirates","0:01:25","0:01:30","6/8/2018 21:42"," "," ","","0:00:00","i need to make a reservation but im not paying for it now"
"6/8/2018 21:26","Hackett","0:04:06","Sales Team","Session:2057187614:21101","Representative","","Mobile Safari 11.0","iOS-11.2.1","Australia","0:00:00","0:00:00","6/8/2018 21:30"," "," ","","0:01:19","purchase of a train ticket and i ned help to see if Im doing it right"
"6/8/2018 21:26","Alicia","0:46:27","Fixed Technical Team","Session:2057187647:20921","Representative","1","edge~17.17134","Windows-10","Australia","0:01:22","0:01:51","6/8/2018 22:14","6","Multiple Contacts to Resolve","1","0:07:15","I need to cancel cancel Reservation "
"6/8/2018 21:26","Bobby","0:48:05","Mobile Technical Team","Session:2057187618:20942","System","1","c~67.0.3396.87","Windows-10","Australia","0:01:44","0:02:55","6/8/2018 22:25"," "," ","","0:08:06","the message on my other computer says to wait ""while your bank authenticates this"""
"6/8/2018 21:26","Carter","0:01:38","Mobile Technical Team","Session:2057187615:20996","System","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 21:27"," "," ","","0:08:17","we wish to take the train from fl to dc or phil a in december close to christmas"
"6/8/2018 21:26","Kim","0:00:08","Mobile Service Team","Session:2057187614:21104","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:00:51","what time should i arrive at the Sacramento station for a 12:10pm departure?"
"6/8/2018 21:25","Wilma","0:03:05","Fixed Technical Team","Session:2057187647:20890","Representative","","Samsung Browser 7.2","Android-7.1.1","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:09:42","I want to bring my cats on the train. "
"6/8/2018 21:25","Vincy","0:03:05","Mobile Service Team","Session:2057187615:21060","Representative","","Edge 17.17134","Windows-10","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:02:15","Is it possible to buy a gift certificate for cname- to anywhere?"
"6/8/2018 21:25","Tyler","0:18:55","Fixed Service Team","Session:2057187616:17066","Customer","1","gsa~54.0.204505792","iOS-11.4.1","Australia","0:00:24","0:00:42","6/8/2018 21:45"," "," ","1","0:00:02","I need a receipt "
"6/8/2018 21:25","Edelina","0:51:13","Mobile Service Team","Session:2057187615:21071","Customer","1","Other","Linux","Australia","0:00:58","0:01:34","6/8/2018 22:17"," "," ","1","0:01:11","May I get a refund?"
"6/8/2018 21:25","Wilma","0:00:09","Fixed Technical Team","Session:2057187647:20885","System","","Other","Linux","Asia/Pacific Region","0:00:00","0:00:00","6/8/2018 21:26"," "," ","","0:09:55","I'm in Grass Valley, CA and I'm trying to get to the Reno, NV airport"
"6/8/2018 21:25","Wilma","0:00:58","Fixed Technical Team","Session:2057187648:20862","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 21:26"," "," ","","0:10:31","Can I board a train at a different station with the same ticket?"
"6/8/2018 21:25","Isaiah","0:27:07","Mobile Technical Team","Session:2057187647:20905","Representative","1","c~68.0.3440.84","Mac OS-10.13.6","Australia","0:00:47","0:01:19","6/8/2018 21:53"," "," ","","0:08:05"," Can I get on at Penn Station NYC (several stops) closer to Boston without modifying ticket?"
"6/8/2018 21:25","Carter","0:00:14","Mobile Technical Team","Session:2057187615:20994","Customer","","mobile_safari~11","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 21:27"," "," ","","0:08:08","can you determine if a roomette is on upper or lower level? "
"6/8/2018 21:25","Fiona","0:03:06","Mobile Service Team","Session:2057187616:17053","Representative","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:02:21","are there any discounts available from Wilson, NC to Alex, VA on Friday the 27th"
"6/8/2018 21:25","Zaron","0:13:23","Mobile Service Team","Session:2057187618:21015","System","1","Other","11.4","null","0:00:49","0:01:37","6/8/2018 21:54"," "," ","","0:00:46","I was wondering how many bags I could bring without added costs"
"6/8/2018 21:25","Zaron","0:22:26","Mobile Service Team","Session:2057187648:20961","Customer","1","Other","11.0.3","null","0:00:29","0:01:30","6/8/2018 21:51"," "," ","","0:01:13","What is the departure time for train 14 from San Luis Obispo ?"
"6/8/2018 21:25","Linda","0:01:46","Fixed Service Team","Session:2057187647:20989","System","","Other","11.4","null","0:00:00","0:00:00","6/8/2018 21:27"," "," ","","0:00:01","I'm checking to see if there are any trains that depart from Washington DC to New york City where you can check baggage. One-way trip."
"6/8/2018 21:25","Ada","0:03:05","Fixed Technical Team","Session:2057187647:20877","Representative","","Mobile Safari 11.0","iOS-11.2.6","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:10:27"," Can I upgrade "
"6/8/2018 21:25","Jay","0:17:31","Mobile Service Team","Session:2057187640:1685","Customer","1","Other","11.4.1","null","0:01:26","0:02:02","6/8/2018 21:43"," "," ","","0:01:15","to change a reservation,"
"6/8/2018 21:25","Rosilin","0:46:15","Mobile Service Team","Session:2057187614:21107","System","1","Other","Android 8.0.0","null","0:00:37","0:01:44","6/8/2018 22:13"," "," ","1","0:01:19","How much is it to extend my stay "
"6/8/2018 21:25","Jay","0:00:01","Mobile Service Team","Session:2057187647:20971","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 21:26"," "," ","","0:01:34","What time today did the Lake Shore Limited arrive in Schenectady, NY?"
"6/8/2018 21:25","Katty","0:21:11","Fixed Service Team","Session:2057187648:20939","Customer","1","Safari","MacOS","null","0:00:38","0:01:26","6/8/2018 21:46","0","Multiple Contacts to Resolve","","0:02:59","I wanna know what the time is an the price is for a ticket to boston south station on Friday the 27th"
"6/8/2018 21:25","Misty","0:00:51","Mobile Service Team","Session:2057187615:21057","Customer","","c~67.0.3396.99","Windows-7","Australia","0:00:00","0:00:00","6/8/2018 21:26"," "," ","","0:01:57","What time does the train depart from Anaheim going t o Needles California?"
"6/8/2018 21:25","Blanche","0:03:05","Mobile Service Team","Session:2057187648:20949","Representative","","Safari","MacOS","Australia","0:00:00","0:00:00","6/8/2018 21:29"," "," ","","0:01:58","I keep getting a error message ID 108A "
"6/8/2018 21:25","Aubrey","0:03:06","Fixed Service Team","Session:2057187614:21069","Representative","","Other","Linux","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:03:22"," would like to receive a print out of the ticket. "
"6/8/2018 21:25","Alana","0:03:05","Fixed Service Team","Session:2057187648:20933","Representative","","IE","Windows","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:03:16","Are prices listed for roomettes for the room or per person "
"6/8/2018 21:25","Ingrid","0:03:06","Mobile Technical Team","Session:2057187640:1632","Representative","","Chrome 68.0.3440.84","Mac OS-10.13.6","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","1","0:11:58","Do you have an email address I can use to contact you?"
"6/8/2018 21:25","Kelby","0:03:05","Mobile Service Team","Session:2057187647:20965","Representative","","Chrome","Windows","Australia","0:00:00","0:00:00","6/8/2018 21:28"," "," ","","0:01:45","if I need to get a refund for a ticket, can I request this online or over the phone or do I have to send it by mail?"
"6/8/2018 21:25","Amy","0:10:16","Mobile Technical Team","Session:2057187614:21020","Customer","1","Other","11.4.1","null","0:00:46","0:01:01","6/8/2018 21:39"," "," ","","0:07:41","Does the Zephyr go straight thru to Reno?"
"6/8/2018 21:24","Lincoln","0:28:07","Sales Team","Session:2057187615:21073","Customer","1","Other","Android 8.0.0","null","0:00:58","0:01:41","6/8/2018 21:56"," "," ","","0:00:01","i want to buy ticketscan we pay for all of that now?"
"6/8/2018 21:24","John","0:10:49","Mobile Service Team","Session:2057187615:21062","System","1","Other","11.4.1","null","0:00:22","0:00:42","6/8/2018 21:35"," "," ","","0:01:03","I am trying to find a train from south lake Tahoe to long beach"
"6/8/2018 21:24","Daisy","0:06:56","Fixed Service Team","Session:2057187647:20981","Customer","1","Other","MacOS","Australia","0:00:41","0:00:37","6/8/2018 21:34"," "," ","","0:00:01","why aren't the prices here"
"6/8/2018 21:24","Misty","0:29:41","Mobile Service Team","Session:2057187618:20995","Representative","1","Chrome","Windows","Australia","0:00:23","0:01:43","6/8/2018 21:54"," "," ","","0:01:48","is it possible to get a train ride to Boston MA to Atlanta GA"
"6/8/2018 21:24","Decimus","0:03:06","Mobile Service Team","Session:2057187640:1681","Representative","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 21:27"," "," ","","0:01:21","do you know the arrival time for train number 777 to los angeles coming from irvine?"
"6/8/2018 21:24","Sienna","0:10:38","Sales Team","Session:2057187647:20978","Representative","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:27","0:00:45","6/8/2018 21:35","10","No question","","0:00:00","Trying to reset my password "
"6/8/2018 21:24","Delmira","0:17:00","Mobile Service Team","Session:2057187615:21055","Representative","1","Other","Android 8.0.0","null","0:00:43","0:01:06","6/8/2018 21:41"," "," ","","0:01:37","can he show his birth certificate to get on train?"
"6/8/2018 21:24","Dip","0:20:27","Mobile Service Team","Session:2057187640:1679","Customer","1","Other","11.4.1","null","0:00:45","0:01:21","6/8/2018 21:45"," "," ","","0:01:44","i booked a ticket for a certain location but am now boarding at a different station closer to my destination "
"6/8/2018 21:24","Edwin","0:14:44","Mobile Service Team","Session:2057187618:20990","System","1","Other","Linux","null","0:00:32","0:00:57","6/8/2018 21:49"," "," ","","0:01:57","I can't  my ticket."
"6/8/2018 21:24","Pedro","0:12:37","Mobile Service Team","Session:2057187648:20936","System","1","Chrome","MacOS","Taiwan","0:00:32","0:02:02","6/8/2018 21:38"," "," ","","0:02:12","I am trying to upgrade my seats for tomorrow"
"6/8/2018 21:24","Braxton","0:02:35","Mobile Service Team","Session:2057187617:1686","System","","Other","10.2.1","null","0:00:00","0:00:00","6/8/2018 21:27"," "," ","","0:01:55","can i print it out at the station?"
